ecoinvent id,ecoinvent activity label,label IO product
47d63d0a-002b-4404-96e2-7920322b108e,"electricity production, photovoltaic, 3kWp slanted-roof installation, ribbon-Si, panel, mounted",Electricity by solar photovoltaic
47d63d0a-002b-4404-96e2-7920322b108e,"electricity production, photovoltaic, 3kWp slanted-roof installation, ribbon-Si, panel, mounted",Electricity by solar photovoltaic
8cb55826-4642-4569-9891-a52fa0496b79,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, laminated, integrated",Electricity by solar photovoltaic
8cb55826-4642-4569-9891-a52fa0496b79,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, laminated, integrated",Electricity by solar photovoltaic
eef6e174-acf3-4212-9daa-e9bcb1124c24,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",Electricity by solar photovoltaic
eef6e174-acf3-4212-9daa-e9bcb1124c24,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",Electricity by solar photovoltaic
bbf68a39-9d5d-4e01-a03a-62ae9d997a95,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted, label-certified",Electricity by solar photovoltaic
bbf68a39-9d5d-4e01-a03a-62ae9d997a95,"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted, label-certified",Electricity by solar photovoltaic
908d48d0-504b-4f20-a21b-7c75208f2d41,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",Electricity by solar photovoltaic
908d48d0-504b-4f20-a21b-7c75208f2d41,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",Electricity by solar photovoltaic
2d9e8e52-e8ba-4770-a636-fe5003e31ad3,"electricity production, wind, <1MW turbine, onshore",Electricity by wind
2d9e8e52-e8ba-4770-a636-fe5003e31ad3,"electricity production, wind, <1MW turbine, onshore",Electricity by wind
429661c8-c592-4e66-a75d-8e2d42d53348,"electricity production, wind, <1MW turbine, onshore, label-certified",Electricity by wind
429661c8-c592-4e66-a75d-8e2d42d53348,"electricity production, wind, <1MW turbine, onshore, label-certified",Electricity by wind
a98f07ec-d503-40b1-b1b5-b482fe5cc3cf,"electricity production, wind, >3MW turbine, onshore",Electricity by wind
a98f07ec-d503-40b1-b1b5-b482fe5cc3cf,"electricity production, wind, >3MW turbine, onshore",Electricity by wind
00916aea-3b35-4dc4-8f60-a4435b6bcf42,"electricity production, wind, 1-3MW turbine, offshore",Electricity by wind
00916aea-3b35-4dc4-8f60-a4435b6bcf42,"electricity production, wind, 1-3MW turbine, offshore",Electricity by wind
e3236f2d-27b2-4dc9-877a-a2649955d05f,"electricity production, wind, 1-3MW turbine, onshore",Electricity by wind
e3236f2d-27b2-4dc9-877a-a2649955d05f,"electricity production, wind, 1-3MW turbine, onshore",Electricity by wind
cdac7d9e-da79-4d18-939e-3dcd8f87b8da,"electricity production, wind, 1-3MW turbine, onshore, label-certified",Electricity by wind
cdac7d9e-da79-4d18-939e-3dcd8f87b8da,"electricity production, wind, 1-3MW turbine, onshore, label-certified",Electricity by wind
43a07020-ba97-4792-9f23-e2168c0aecf0,"electricity production, wind, 2.3MW turbine, precast concrete tower, onshore",Electricity by wind
43a07020-ba97-4792-9f23-e2168c0aecf0,"electricity production, wind, 2.3MW turbine, precast concrete tower, onshore",Electricity by wind
6c32576b-baaf-4719-a3ac-da24ccafb17f,electricity voltage transformation from high to medium voltage,Transmission services of electricity
6c32576b-baaf-4719-a3ac-da24ccafb17f,electricity voltage transformation from high to medium voltage,Transmission services of electricity
b30d4f40-5395-477e-bf80-67dbec18bad2,"electricity voltage transformation from high to medium voltage, aluminium industry",Transmission services of electricity
b30d4f40-5395-477e-bf80-67dbec18bad2,"electricity voltage transformation from high to medium voltage, aluminium industry",Transmission services of electricity
11ec2b56-de98-41c0-98c0-dcc854429c2c,"electricity voltage transformation from high to medium voltage, label-certified",Transmission services of electricity
11ec2b56-de98-41c0-98c0-dcc854429c2c,"electricity voltage transformation from high to medium voltage, label-certified",Transmission services of electricity
b6ae1fba-4c56-4946-acc6-71363918468b,electricity voltage transformation from medium to low voltage,Distribution and trade services of electricity
b6ae1fba-4c56-4946-acc6-71363918468b,electricity voltage transformation from medium to low voltage,Distribution and trade services of electricity
75b4e22a-1dda-4394-bd6f-6f1495aacd6e,"electricity voltage transformation from medium to low voltage, label-certified",Distribution and trade services of electricity
75b4e22a-1dda-4394-bd6f-6f1495aacd6e,"electricity voltage transformation from medium to low voltage, label-certified",Distribution and trade services of electricity
2dbe36c2-3a94-4349-91ec-abfa11d0e239,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",Electricity nec
2dbe36c2-3a94-4349-91ec-abfa11d0e239,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",Electricity nec
2dbe36c2-3a94-4349-91ec-abfa11d0e239,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",Electricity nec
2dbe36c2-3a94-4349-91ec-abfa11d0e239,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",Electricity nec
6fc34694-13db-435d-b17c-ad2db2e7c869,"electricity, high voltage, hydro, reservoir, import from France",Electricity by hydro
6fc34694-13db-435d-b17c-ad2db2e7c869,"electricity, high voltage, hydro, reservoir, import from France",Electricity by hydro
529daf88-cf3c-4e64-9da5-39c12a4d1ebe,"electricity, high voltage, hydro, run-of-river, import from France",Electricity by hydro
529daf88-cf3c-4e64-9da5-39c12a4d1ebe,"electricity, high voltage, hydro, run-of-river, import from France",Electricity by hydro
bca43c55-6d1b-4672-8c30-d4cef3669539,"electricity, high voltage, import from AR",Transmission services of electricity
bca43c55-6d1b-4672-8c30-d4cef3669539,"electricity, high voltage, import from AR",Transmission services of electricity
140c4cd2-8a00-4358-b65b-9f005cfe875b,"electricity, high voltage, import from AT",Transmission services of electricity
140c4cd2-8a00-4358-b65b-9f005cfe875b,"electricity, high voltage, import from AT",Transmission services of electricity
758930e8-b1c8-4019-9465-328b47d86425,"electricity, high voltage, import from AZ",Transmission services of electricity
758930e8-b1c8-4019-9465-328b47d86425,"electricity, high voltage, import from AZ",Transmission services of electricity
b13d4da8-b06f-4894-991a-d8ae6315a5dc,"electricity, high voltage, import from BE",Transmission services of electricity
b13d4da8-b06f-4894-991a-d8ae6315a5dc,"electricity, high voltage, import from BE",Transmission services of electricity
49e724ef-63d4-49de-b479-5a721f913d37,"electricity, high voltage, import from BG",Transmission services of electricity
49e724ef-63d4-49de-b479-5a721f913d37,"electricity, high voltage, import from BG",Transmission services of electricity
36b6e98b-1a72-4efa-8bc8-e2c137518aa5,"electricity, high voltage, import from BT",Transmission services of electricity
36b6e98b-1a72-4efa-8bc8-e2c137518aa5,"electricity, high voltage, import from BT",Transmission services of electricity
d78b0e2d-789b-4044-ad51-477aee6b5637,"electricity, high voltage, import from CA-AB",Transmission services of electricity
d78b0e2d-789b-4044-ad51-477aee6b5637,"electricity, high voltage, import from CA-AB",Transmission services of electricity
886f3cc8-b27f-4130-8fc1-e0743a0d9fe2,"electricity, high voltage, import from CA-BC",Transmission services of electricity
886f3cc8-b27f-4130-8fc1-e0743a0d9fe2,"electricity, high voltage, import from CA-BC",Transmission services of electricity
01dee801-e48b-4953-be31-c744065dba92,"electricity, high voltage, import from CA-MB",Transmission services of electricity
01dee801-e48b-4953-be31-c744065dba92,"electricity, high voltage, import from CA-MB",Transmission services of electricity
0d7b9092-190d-4ccb-bd65-22595e78d526,"electricity, high voltage, import from CA-NB",Transmission services of electricity
0d7b9092-190d-4ccb-bd65-22595e78d526,"electricity, high voltage, import from CA-NB",Transmission services of electricity
045504af-7587-4d87-bf5f-1341187990c9,"electricity, high voltage, import from CA-NF",Transmission services of electricity
045504af-7587-4d87-bf5f-1341187990c9,"electricity, high voltage, import from CA-NF",Transmission services of electricity
8d367327-3a5f-4e04-8226-d7b6c967f672,"electricity, high voltage, import from CA-NS",Transmission services of electricity
8d367327-3a5f-4e04-8226-d7b6c967f672,"electricity, high voltage, import from CA-NS",Transmission services of electricity
c2abc01f-2f03-4110-b322-05ccac8b35a4,"electricity, high voltage, import from CA-ON",Transmission services of electricity
c2abc01f-2f03-4110-b322-05ccac8b35a4,"electricity, high voltage, import from CA-ON",Transmission services of electricity
0f87c24b-d27a-4771-9987-e2bf8e94e5f7,"electricity, high voltage, import from CA-PE",Transmission services of electricity
0f87c24b-d27a-4771-9987-e2bf8e94e5f7,"electricity, high voltage, import from CA-PE",Transmission services of electricity
9aed5a37-07f6-48d1-b6a1-4397ab879525,"electricity, high voltage, import from CA-QC",Transmission services of electricity
9aed5a37-07f6-48d1-b6a1-4397ab879525,"electricity, high voltage, import from CA-QC",Transmission services of electricity
c4e02e6c-bf83-4350-b40d-1aea2d1580fb,"electricity, high voltage, import from CA-SK",Transmission services of electricity
c4e02e6c-bf83-4350-b40d-1aea2d1580fb,"electricity, high voltage, import from CA-SK",Transmission services of electricity
ae2b8102-2d33-4dab-8722-1b03dbbb11cd,"electricity, high voltage, import from CH",Transmission services of electricity
ae2b8102-2d33-4dab-8722-1b03dbbb11cd,"electricity, high voltage, import from CH",Transmission services of electricity
66494b54-9755-4a9a-8f47-df0c18919c17,"electricity, high voltage, import from CZ",Transmission services of electricity
66494b54-9755-4a9a-8f47-df0c18919c17,"electricity, high voltage, import from CZ",Transmission services of electricity
d48893d5-5c00-4dca-824e-bd2cb71fa2ec,"electricity, high voltage, import from DE",Transmission services of electricity
d48893d5-5c00-4dca-824e-bd2cb71fa2ec,"electricity, high voltage, import from DE",Transmission services of electricity
19961b76-b748-4465-9336-f02f9dc5823b,"electricity, high voltage, import from DK",Transmission services of electricity
19961b76-b748-4465-9336-f02f9dc5823b,"electricity, high voltage, import from DK",Transmission services of electricity
a6886f81-92f4-4162-9be9-71e351c8b631,"electricity, high voltage, import from EE",Transmission services of electricity
a6886f81-92f4-4162-9be9-71e351c8b631,"electricity, high voltage, import from EE",Transmission services of electricity
97b4603b-4ab0-430a-a6d2-ccc48cb0f62e,"electricity, high voltage, import from ES",Transmission services of electricity
97b4603b-4ab0-430a-a6d2-ccc48cb0f62e,"electricity, high voltage, import from ES",Transmission services of electricity
90cf2a5a-4f51-4635-a393-fd25628cfa2d,"electricity, high voltage, import from FI",Transmission services of electricity
90cf2a5a-4f51-4635-a393-fd25628cfa2d,"electricity, high voltage, import from FI",Transmission services of electricity
13dbe7ea-7bd5-457e-8cb7-879e94604c5f,"electricity, high voltage, import from FR",Transmission services of electricity
13dbe7ea-7bd5-457e-8cb7-879e94604c5f,"electricity, high voltage, import from FR",Transmission services of electricity
4f0e55f8-bbd4-4236-b3c8-d87b1bbf43d5,"electricity, high voltage, import from GB",Transmission services of electricity
4f0e55f8-bbd4-4236-b3c8-d87b1bbf43d5,"electricity, high voltage, import from GB",Transmission services of electricity
2d774dd1-f7cd-45e4-950f-4bf25aa56b32,"electricity, high voltage, import from GE",Transmission services of electricity
2d774dd1-f7cd-45e4-950f-4bf25aa56b32,"electricity, high voltage, import from GE",Transmission services of electricity
77a393cc-38a8-424f-bedd-33ef561268d1,"electricity, high voltage, import from GR",Transmission services of electricity
77a393cc-38a8-424f-bedd-33ef561268d1,"electricity, high voltage, import from GR",Transmission services of electricity
211cde64-fdc1-4dd5-97ce-9993ba91191c,"electricity, high voltage, import from GT",Transmission services of electricity
211cde64-fdc1-4dd5-97ce-9993ba91191c,"electricity, high voltage, import from GT",Transmission services of electricity
89c0e50c-e66f-4be9-b960-89dd7d0c8590,"electricity, high voltage, import from HR",Transmission services of electricity
89c0e50c-e66f-4be9-b960-89dd7d0c8590,"electricity, high voltage, import from HR",Transmission services of electricity
6f24fed2-1565-4e02-8544-c359ef6b27ad,"electricity, high voltage, import from HU",Transmission services of electricity
6f24fed2-1565-4e02-8544-c359ef6b27ad,"electricity, high voltage, import from HU",Transmission services of electricity
8221ceae-519e-4c9a-9548-6f5a1697bfdf,"electricity, high voltage, import from IE",Transmission services of electricity
8221ceae-519e-4c9a-9548-6f5a1697bfdf,"electricity, high voltage, import from IE",Transmission services of electricity
3cab4934-5f96-41a4-b98b-a1bf5720ab7e,"electricity, high voltage, import from IT",Transmission services of electricity
3cab4934-5f96-41a4-b98b-a1bf5720ab7e,"electricity, high voltage, import from IT",Transmission services of electricity
701a9581-0772-42f4-ba10-ca380d82e1c5,"electricity, high voltage, import from LA",Transmission services of electricity
701a9581-0772-42f4-ba10-ca380d82e1c5,"electricity, high voltage, import from LA",Transmission services of electricity
d2471edb-85b8-4601-a9f7-ebf93f812b96,"electricity, high voltage, import from LU",Transmission services of electricity
d2471edb-85b8-4601-a9f7-ebf93f812b96,"electricity, high voltage, import from LU",Transmission services of electricity
2d8a7aa2-579b-4f53-9daa-6ff2cbc1005d,"electricity, high voltage, import from MK",Transmission services of electricity
2d8a7aa2-579b-4f53-9daa-6ff2cbc1005d,"electricity, high voltage, import from MK",Transmission services of electricity
8761e921-3d66-4105-b3de-015396167501,"electricity, high voltage, import from MRO, US only",Transmission services of electricity
8761e921-3d66-4105-b3de-015396167501,"electricity, high voltage, import from MRO, US only",Transmission services of electricity
8965daaf-3de1-430c-9d26-804581ed402a,"electricity, high voltage, import from MY",Transmission services of electricity
8965daaf-3de1-430c-9d26-804581ed402a,"electricity, high voltage, import from MY",Transmission services of electricity
b17b4be0-cffc-4bdc-b847-f91565815b97,"electricity, high voltage, import from MZ",Transmission services of electricity
b17b4be0-cffc-4bdc-b847-f91565815b97,"electricity, high voltage, import from MZ",Transmission services of electricity
5640d34e-d7ec-4fb9-97a8-ec6d6f3110c6,"electricity, high voltage, import from NL",Transmission services of electricity
5640d34e-d7ec-4fb9-97a8-ec6d6f3110c6,"electricity, high voltage, import from NL",Transmission services of electricity
1754377d-74c2-4bfc-9da4-0e2f3c3af7e5,"electricity, high voltage, import from NO",Transmission services of electricity
1754377d-74c2-4bfc-9da4-0e2f3c3af7e5,"electricity, high voltage, import from NO",Transmission services of electricity
48efa243-5e96-4f65-bd83-56c8a44f11cf,"electricity, high voltage, import from NPCC, US only",Transmission services of electricity
48efa243-5e96-4f65-bd83-56c8a44f11cf,"electricity, high voltage, import from NPCC, US only",Transmission services of electricity
cb034871-c435-44a7-b6c1-bd45b9d062db,"electricity, high voltage, import from PL",Transmission services of electricity
cb034871-c435-44a7-b6c1-bd45b9d062db,"electricity, high voltage, import from PL",Transmission services of electricity
c18e960f-5c97-4d9e-ba3e-ee4d5fadfb67,"electricity, high voltage, import from PT",Transmission services of electricity
c18e960f-5c97-4d9e-ba3e-ee4d5fadfb67,"electricity, high voltage, import from PT",Transmission services of electricity
be42dfa6-5575-47c5-ad8f-885c7a4e1af0,"electricity, high voltage, import from PY",Transmission services of electricity
be42dfa6-5575-47c5-ad8f-885c7a4e1af0,"electricity, high voltage, import from PY",Transmission services of electricity
